Date,time.req.01,time.req.02,time.req.03,time.req.04,time.req.05,time.req.06,time.req.07,time.req.08,time.req.09,time.req.10,time.req.11,time.req.12,time.req.13,time.req.14,time.req.15,time.req.16,time.req.17,time.req.18,time.req.19,time.req.20,time.req.21,time.req.22,time.req.23,time.req.24,time.req.25,time.req.26,time.req.27,time.req.28,time.req.29,time.req.30,time.req.31,time.req.32,time.req.33,time.req.34,time.req.35,time.req.36,time.req.37,time.req.38,time.req.39,time.req.40,time.req.41,time.req.42,time.req.43,time.req.44,time.req.45,time.req.46,time.req.47,time.req.48,time.req.49,time.req.50,time.req.51,time.req.52,time.req.53,time.req.54,time.req.55,time.req.56,time.req.57,time.req.58,time.req.59,time.req.60,time.req.61,time.req.62,time.req.63,time.req.64,time.req.65,time.req.66,time.req.67,time.req.68,time.req.69,time.req.70,time.req.71,time.req.72,time.req.73,time.req.74,time.req.75,time.req.76,time.req.77,time.req.78
2017-07-03 15:16,NaN,13.5,1.3333333333333333,4.183098591549296,NaN,NaN,0.025298664792691498,NaN,NaN,3.610215053763441,NaN,1.5913978494623655,NaN,NaN,NaN,NaN,NaN,NaN,90.93476649369903,NaN,120.50278927478855,0.07277916518016411,NaN,125.62589928057554,NaN,NaN,0.0,85.3663708086785,143.91932828449129,0.16104294478527606,NaN,0.008048289738430584,0.00571236559139785,NaN,1.6256720430107527,NaN,96.87731481481481,195.27777777777777,NaN,117.83539094650206,NaN,NaN,NaN,117.66666666666667,0.1081989247311828,0.12005365526492287,NaN,NaN,0.007377598926894702,98.46168009205984,NaN,NaN,58.377113271344044,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.003360215053763441,0.008718980549966466,NaN,1.2857142857142858,NaN,2.026827632461435,1.6572769953051643,0.009408602150537635,NaN,NaN,NaN,71.23282442748092,NaN,98.84973482616383,0.061855670103092786
2017-07-03 15:17,NaN,5.0,1.3333333333333333,3.9571428571428573,8.0,NaN,0.023125437981779958,NaN,NaN,4.058018252933508,NaN,1.6022135416666667,NaN,NaN,NaN,NaN,NaN,NaN,144.998485995458,NaN,172.41983621474068,0.02447676481021639,0.25,165.9433962264151,NaN,NaN,0.0,130.72057318321393,196.4629384513567,0.06973293768545995,NaN,0.01291638341264446,0.009440104166666666,NaN,2.0247718383311604,NaN,148.41534988713317,383.0625,4.0,195.01777777777778,NaN,NaN,NaN,218.0,0.12760416666666666,0.167912984364378,NaN,NaN,0.002719238613188307,168.58185099252384,NaN,7.5,54.697292069632496,NaN,NaN,NaN,2.0,NaN,4.0,2.0,NaN,NaN,2.0,0.008463541666666666,0.008837525492861998,NaN,1.380952380952381,NaN,1.6088435374149659,1.83956492182189,0.009114583333333334,NaN,NaN,9.0,110.30152671755725,NaN,170.79985315712187,0.0803030303030303
2017-07-03 15:18,NaN,NaN,1.8333333333333333,4.094530722484808,NaN,NaN,0.02391681109185442,NaN,NaN,3.685977616853193,NaN,1.716919025674786,NaN,NaN,NaN,NaN,NaN,NaN,201.0201793721973,NaN,226.64461761507792,0.014941302027748132,NaN,224.61379310344827,NaN,NaN,NaN,176.98133198789102,252.6538969616909,0.05263157894736842,NaN,0.01350438892640108,0.005924950625411455,NaN,1.577353522053983,NaN,201.92808988764045,436.375,NaN,268.85593220338984,NaN,NaN,NaN,253.5,0.11389071757735353,0.23160027008777853,NaN,NaN,0.00675219446320054,197.89133412473745,NaN,NaN,106.07379685760237,NaN,NaN,NaN,22.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007241606319947334,0.006076975016880486,NaN,1.1428571428571428,NaN,1.8690074274139095,1.7096556380823769,0.01184990125082291,NaN,NaN,NaN,154.33603238866397,NaN,196.77373575854486,0.05856515373352855
2017-07-03 15:19,NaN,NaN,4.666666666666667,3.8868778280542986,NaN,NaN,0.024563901744393022,NaN,NaN,3.904893177119228,NaN,1.7229496898690557,NaN,NaN,NaN,NaN,NaN,NaN,195.457761732852,NaN,213.30072202166065,0.016134689582602595,NaN,224.70921985815602,NaN,NaN,NaN,159.15810674723062,237.95048188767032,0.04447852760736196,NaN,0.01809954751131222,0.006202618883528601,NaN,1.8097863542384562,NaN,179.41784037558685,290.75,NaN,242.83673469387756,NaN,NaN,NaN,147.85714285714286,0.12405237767057202,0.12281835811247575,NaN,NaN,0.005817711700064641,174.70322421043952,NaN,NaN,103.17815406630098,NaN,NaN,NaN,15.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0034458993797381117,0.006464124111182934,NaN,1.1428571428571428,NaN,1.8138332255979315,1.6283128636069812,0.00895933838731909,NaN,NaN,NaN,141.95019157088123,NaN,173.59806815132814,0.048600883652430045
2017-07-03 15:20,NaN,NaN,NaN,3.7793008910212476,NaN,NaN,0.024013722126929673,NaN,NaN,3.8736228127025276,NaN,1.7187297472456253,NaN,NaN,NaN,NaN,NaN,NaN,167.98991354466858,NaN,181.00218062874796,0.013285457809694794,NaN,179.21935483870968,NaN,NaN,NaN,128.68872802481903,203.3376928236083,0.03770739064856712,NaN,0.10143934201507881,0.005832793259883344,NaN,1.779650032404407,NaN,142.69806763285024,233.0909090909091,NaN,196.35772357723576,NaN,NaN,NaN,125.26666666666667,0.09462086843810759,0.11172035640849898,NaN,NaN,0.007882111034955449,139.98268429372035,NaN,NaN,85.99547462557913,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0038885288399222295,0.00411240575736806,NaN,1.0,NaN,1.6956819739547635,1.4880054832076766,0.011665586519766688,NaN,NaN,NaN,113.43798449612403,NaN,139.1461686561417,0.061224489795918366
2017-07-03 15:21,NaN,NaN,NaN,3.7421052631578946,NaN,NaN,0.021770164168451105,NaN,NaN,4.106657608695652,NaN,1.7880434782608696,NaN,NaN,NaN,NaN,NaN,NaN,162.82886904761904,NaN,180.59294288832302,0.014074595355383532,NaN,166.46103896103895,NaN,NaN,NaN,133.25667351129363,203.5355245683931,0.048411497730711045,NaN,0.014473684210526316,0.006114130434782609,NaN,1.9205163043478262,NaN,144.3198090692124,291.0,NaN,188.448132780083,NaN,NaN,NaN,176.625,0.11209239130434782,0.12302631578947368,NaN,NaN,0.007565789473684211,140.67054813973303,NaN,NaN,67.83579881656804,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006793478260869565,0.007236842105263158,NaN,1.0952380952380953,NaN,1.7447368421052631,1.5763157894736841,0.010190217391304348,NaN,NaN,NaN,117.42391304347827,NaN,139.9086201644837,0.06315789473684211
2017-07-03 15:22,NaN,NaN,NaN,6.440293529019346,NaN,NaN,0.020277481323372464,NaN,NaN,6.6950166112956815,NaN,4.102189781021898,NaN,NaN,NaN,NaN,NaN,NaN,180.7285067873303,NaN,203.09248133988712,0.02387543252595156,0.0,200.41463414634146,NaN,NaN,1.0,156.73210633946832,227.1346409574468,0.0603448275862069,NaN,0.03333333333333333,0.006635700066357001,NaN,2.145514950166113,NaN,174.1179245283019,292.0,3.0,223.552,NaN,NaN,NaN,180.7058823529412,0.10882548108825481,0.12866666666666668,NaN,NaN,0.008,164.89657818014425,NaN,7.0,86.21441431900021,NaN,NaN,NaN,33.0,NaN,4.0,1.0,NaN,NaN,1.0,0.0046449900464499,0.008,NaN,1.0952380952380953,NaN,1.8138759172781855,4.1386666666666665,0.014598540145985401,NaN,NaN,8.5,134.53046594982078,NaN,163.82277851458886,0.05657492354740061
2017-07-03 15:23,NaN,14.5,2.0,3.8819918144611187,NaN,NaN,0.022307424189613106,NaN,NaN,3.7583061889250815,NaN,1.6618892508143321,NaN,NaN,NaN,NaN,NaN,NaN,176.7843137254902,NaN,199.42013447210613,0.01924447612259444,NaN,212.98181818181817,NaN,NaN,0.0,154.1842885375494,223.1751090238175,0.1122754491017964,NaN,0.010914051841746248,0.004560260586319218,NaN,1.7237785016286644,NaN,171.66136363636363,261.0,NaN,222.7912087912088,NaN,NaN,NaN,145.14285714285714,0.10814332247557003,0.1834924965893588,NaN,NaN,0.008526603001364257,158.69821590565468,NaN,NaN,91.66378646119978,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0071661237785016286,0.008185538881309686,NaN,1.0952380952380953,NaN,1.7346521145975444,1.6671214188267394,0.009120521172638436,NaN,NaN,NaN,121.7816091954023,NaN,157.4032679738562,0.050974512743628186
2017-07-03 15:24,NaN,6.0,NaN,3.811623246492986,5.0,NaN,0.024738675958188152,NaN,NaN,4.045877659574468,NaN,1.7300531914893618,NaN,NaN,NaN,NaN,NaN,NaN,168.25264750378216,NaN,190.57898537642174,0.02332979851537646,0.5,210.2013422818792,NaN,NaN,0.0,145.31439764936337,213.83498349834983,0.06315789473684211,NaN,0.012692050768203072,0.006981382978723404,NaN,1.9188829787234043,NaN,153.41870824053453,236.94117647058823,NaN,203.1094890510949,NaN,NaN,NaN,133.2,0.11369680851063829,0.1295925183700735,NaN,NaN,0.005344021376085505,144.53163926258097,NaN,NaN,80.81173543437694,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN,NaN,NaN,0.005319148936170213,0.005344021376085505,NaN,1.380952380952381,NaN,1.5684702738810956,1.8229792919171677,0.025930851063829786,NaN,NaN,NaN,106.96616541353383,NaN,143.54725948639324,0.060117302052785926
2017-07-03 15:25,NaN,5.0,NaN,4.206096752816435,13.0,NaN,0.02553956834532374,NaN,NaN,4.122311827956989,NaN,1.9233870967741935,NaN,NaN,NaN,NaN,NaN,NaN,169.49248120300751,NaN,194.13638823741655,0.024297119055883373,0.0,198.40845070422534,NaN,NaN,0.0,150.38571428571427,218.45427631578949,0.058394160583941604,NaN,0.015241882041086813,0.006048387096774193,NaN,1.7244623655913978,NaN,155.69718309859155,259.25,NaN,204.32142857142858,NaN,NaN,NaN,150.72222222222223,0.10752688172043011,0.1166335321404904,NaN,NaN,0.005964214711729622,149.96255060728745,NaN,NaN,78.26166767250051,NaN,NaN,NaN,33.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006720430107526882,0.00927766732935719,NaN,1.2857142857142858,NaN,1.8170974155069584,1.9370444002650762,0.09475806451612903,NaN,NaN,NaN,123.51865671641791,NaN,149.01631955237798,0.06511627906976744
2017-07-03 15:26,NaN,NaN,1.3333333333333333,4.092481703260146,NaN,NaN,0.0227111426543648,NaN,NaN,4.0713333333333335,NaN,1.832,NaN,NaN,NaN,NaN,NaN,NaN,167.59447348767736,NaN,193.3850470673425,0.023586541796739507,NaN,195.09027777777777,NaN,NaN,NaN,152.44995187680462,218.0492792490781,0.06521739130434782,NaN,0.014637391882900865,0.005666666666666667,NaN,1.8553333333333333,NaN,156.57241379310344,283.36842105263156,NaN,214.5420168067227,NaN,NaN,NaN,202.93333333333334,0.12133333333333333,0.10844976713240187,NaN,NaN,0.007984031936127744,151.18090598414892,NaN,NaN,86.01044206509064,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.00665335994677312,NaN,0.7619047619047619,NaN,1.7159015302727878,1.9634065202927478,0.008666666666666666,NaN,NaN,NaN,135.69961977186313,NaN,149.85322605842836,0.05918057663125948
2017-07-03 15:27,NaN,NaN,NaN,4.270360480640854,5.0,NaN,0.02039355992844365,NaN,NaN,4.764352469959946,NaN,2.272485009993338,NaN,NaN,NaN,NaN,NaN,NaN,163.30431432973805,NaN,184.73681318681318,0.0482348829080741,0.2,190.7718120805369,NaN,NaN,0.0,140.70238095238096,207.71108135252763,0.051319648093841645,NaN,0.00733822548365577,0.004663557628247834,NaN,2.057409879839786,NaN,146.36285097192226,240.88888888888889,4.0,206.89669421487602,NaN,NaN,NaN,172.5,0.12191872085276483,0.218812541694463,NaN,NaN,0.004336224149432955,143.2461313258051,NaN,12.666666666666666,78.91593864282812,NaN,NaN,NaN,12.0,NaN,4.0,5.333333333333333,NaN,NaN,1.0,0.004663557628247834,0.00333555703802535,NaN,1.0,NaN,1.7990654205607477,1.9659773182121414,0.009993337774816789,NaN,NaN,14.0,125.81967213114754,NaN,142.05529402973923,0.05084745762711865
2017-07-03 15:28,NaN,NaN,3.2222222222222223,4.352941176470588,NaN,NaN,0.025477707006369428,NaN,NaN,4.636729222520107,NaN,2.3176943699731902,NaN,NaN,NaN,NaN,NaN,NaN,166.48470948012232,NaN,184.65191956124315,0.012495661228740022,NaN,185.34228187919464,NaN,NaN,NaN,136.6525,207.6662220740247,0.03654970760233918,NaN,0.011896893588896233,0.004691689008042895,NaN,1.8297587131367292,NaN,154.2363238512035,245.07142857142858,NaN,193.84255319148937,NaN,NaN,NaN,139.375,0.2205093833780161,0.11764705882352941,NaN,NaN,0.005948446794448116,143.30889224848818,NaN,NaN,77.29396707488456,NaN,NaN,NaN,29.0,NaN,NaN,NaN,NaN,NaN,NaN,0.002680965147453083,0.004626569729015202,NaN,0.9523809523809523,NaN,1.7719762062128221,2.15862524785195,0.013404825737265416,NaN,NaN,NaN,109.2392156862745,NaN,142.49981602766943,0.05997001499250375
2017-07-03 15:29,NaN,NaN,1.3333333333333333,3.9791666666666665,NaN,NaN,0.018834399431414357,NaN,NaN,4.123015873015873,NaN,1.8234126984126984,NaN,NaN,NaN,NaN,NaN,NaN,165.62097378277153,NaN,185.07692307692307,0.014064697609001406,NaN,184.28,NaN,NaN,NaN,138.3785,208.38,0.05457227138643068,NaN,0.015456989247311828,0.006944444444444444,NaN,1.8869047619047619,NaN,154.87529411764706,272.14285714285717,NaN,193.95454545454547,NaN,NaN,NaN,149.9047619047619,0.13095238095238096,0.13440860215053763,NaN,NaN,0.006048387096774193,140.53370324702013,NaN,NaN,78.79005964214711,NaN,NaN,NaN,15.0,NaN,NaN,NaN,NaN,NaN,NaN,0.004629629629629629,0.003360215053763441,NaN,1.0476190476190477,NaN,1.6928763440860215,1.8588709677419355,0.009259259259259259,NaN,NaN,NaN,107.21376811594203,NaN,139.5864749889981,0.03533026113671275
2017-07-03 15:30,NaN,8.0,NaN,5.11808367071525,NaN,NaN,0.02153954802259887,NaN,NaN,4.02635046113307,NaN,1.8985507246376812,NaN,NaN,NaN,NaN,NaN,NaN,168.86374133949192,NaN,187.06603429405325,0.014295676429567642,NaN,183.86131386861314,NaN,NaN,0.0,141.95495951417004,208.8405129891483,0.0708092485549133,NaN,0.011470985155195682,0.0029644268774703555,NaN,1.7674571805006587,NaN,151.74064837905237,240.7058823529412,NaN,194.59426229508196,NaN,NaN,NaN,141.0,0.11133069828722003,0.11133603238866396,NaN,NaN,0.008097165991902834,141.04003872484614,NaN,NaN,75.38412872372223,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006587615283267457,0.006747638326585695,NaN,0.8571428571428571,NaN,1.9129554655870444,2.719298245614035,0.012516469038208168,NaN,NaN,NaN,123.40074906367042,NaN,139.88786221170903,0.0487062404870624
2017-07-03 15:31,NaN,NaN,NaN,3.8124174372523116,NaN,NaN,0.06570915619389588,NaN,NaN,5.011447811447812,NaN,2.414141414141414,NaN,NaN,NaN,NaN,NaN,NaN,166.17307692307693,NaN,183.2592524734335,0.015288394718554551,NaN,181.63114754098362,NaN,NaN,NaN,139.06169792694965,205.02725157859754,0.02785923753665689,NaN,0.013870541611624834,0.006397306397306397,NaN,2.0579124579124577,NaN,150.86602870813397,193.5,NaN,180.30416666666667,NaN,NaN,NaN,137.06666666666666,0.2222222222222222,0.12681638044914134,NaN,NaN,0.005284015852047556,138.27137244275843,NaN,NaN,79.84681001413284,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0047138047138047135,0.004623513870541612,NaN,0.9047619047619048,NaN,1.760898282694848,1.630779392338177,0.014141414141414142,NaN,NaN,NaN,117.2453531598513,NaN,137.33733719247468,0.25384615384615383
2017-07-03 15:32,NaN,NaN,NaN,4.835921674544227,5.0,NaN,0.030938466827088347,NaN,NaN,3.925,NaN,1.8376068376068375,NaN,NaN,NaN,NaN,NaN,NaN,158.96996996996998,NaN,180.61290322580646,0.013649425287356323,0.0,188.28776978417267,NaN,NaN,0.0,135.5830917874396,204.98349056603774,0.05674846625766871,NaN,0.006072874493927126,0.006574621959237344,NaN,1.7046052631578947,NaN,150.47222222222223,210.0,4.0,176.052,NaN,NaN,NaN,179.6153846153846,0.1071663379355687,0.13562753036437247,NaN,NaN,0.00641025641025641,135.581370377827,NaN,10.0,72.282722513089,NaN,NaN,NaN,2.0,NaN,4.0,1.0,NaN,NaN,1.0,0.007889546351084813,0.002699055330634278,NaN,1.1428571428571428,NaN,2.0715732613099256,2.3171390013495277,0.013806706114398421,NaN,NaN,10.0,105.26893939393939,NaN,134.69122077176877,0.06628242074927954
2017-07-03 15:33,NaN,5.0,1.5,4.333333333333333,5.0,NaN,0.021638879035118838,NaN,NaN,4.187624750499002,NaN,1.7831004657351963,NaN,NaN,NaN,NaN,NaN,NaN,156.48435171385992,NaN,183.14594984665342,0.012276394247632409,0.0,186.15540540540542,NaN,NaN,0.0,136.86429961089493,209.71865646824077,0.0621301775147929,NaN,0.018704074816299265,0.004324683965402528,NaN,2.0379241516966067,NaN,152.372460496614,251.38888888888889,NaN,204.33877551020407,NaN,NaN,NaN,162.07142857142858,0.10844976713240187,0.11556446225784903,NaN,NaN,0.006012024048096192,140.24142680071614,NaN,NaN,77.03598372046854,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0026613439787092482,0.008684034736138945,NaN,1.1904761904761905,NaN,1.9151636606546427,1.9819639278557115,0.01330671989354624,NaN,NaN,NaN,116.36296296296297,NaN,138.91129151291514,0.0624048706240487
